title,text,publish_date,source
台股飆漲927點創新高 新台幣震盪小升收31.461元,"（中央社記者潘姿羽台北24日電）無畏美國關稅變數、美股下挫，台股今天創新高，吸引熱錢大量湧入，不過投信、壽險美元買盤同步進場，匯價陷入拉鋸，新台幣兌美元僅震盪小升，收盤收在31.461元，微升0.1分，台北及元太外匯市場爆出29.71億美元的巨量。

美國關稅不確定性再起，美股23日全面收黑，道瓊工業指數更重跌821.91點，美元指數應聲走揚。

美國關稅政策生變，台股依舊氣勢如虹，今天在台積電、台達電等權值股領軍下，開高走高，盤中大漲逾千點，最高衝上34786.42點，終場大漲927.56點，收在34700.82點，盤中與收盤指數雙創歷史新高。

台股漲勢銳不可擋，吸引熱錢流入，三大法人今天同步買超，其中外資大買627.33億元，創歷來單日買超第4高金額。

台股強勢攻高，新台幣匯率卻未見猛烈升值，今天以31.45元開盤後一度翻貶，盤中最低為31.495元，隨著台股狂漲，匯價翻揚，但最高僅升抵31.418元，而後因買賣雙方勢均力敵，呈現震盪整理，由於交投火熱，兩大外匯市場合計爆出近30億美元的巨量。

外匯交易員直言，今天外資匯入力道相當強勁，但壽險、投信積極進場敲進美元，雙方你來我往，導致升勢不如預期強勁，匯價續於31.5元關卡附近震盪。

外匯交易員認為，外資大舉買超台股，明天匯入力道應可延續，不過228和平紀念日連假將至，本週應不至於出現足以突破區間的強勁動能，預估續於31.4元至31.65元之間波動。

外匯交易員指出，短線而言，新台幣走勢仍看台股臉色，只要台股繼續上漲，外資匯入就能為新台幣提供支撐，但須提防美國總統川普的高度政策不確定性，如果連假期間發生重大轉折，金融市場也可能風雲變色。（編輯：楊蘭軒）1150224",2026-02-24 17:37,中央社
台股大漲927點收34700點 改寫多項新紀錄,"（中央社記者曾仁凱台北24日電）不畏美國道瓊工業指數重跌821.91點，台股今天在台積電、台達電等權值股領軍下，逆勢開高走高，盤中大漲逾千點，最高衝上34786.42點。集中市場指數終場大漲927.56點，收在34700.82點，盤中與收盤指數雙創歷史新高，成交值新台幣8370.68億元。

台股漲勢銳不可擋，從農曆蛇年封關前到馬年開紅盤，集中市場指數已連續4個交易日打破歷史新高紀錄。

台股今天再度創下多項新紀錄，除了台股盤中及收盤指數雙創新高外，包括今天盤中最大漲點1013.16點、收盤漲點927.56點，皆為歷史第2大單日漲點，僅次於2025年4月10日盤中和收盤漲點的1632.71點及1608.27點。

此外，台股2月23日上市公司總市值達110兆841億元，創下歷史新高，今天再進一步創高至113兆992億元新紀錄。

根據台灣證券交易所統計，今天三大法人同步站在買方，合計買超836.85億元。其中，外資及陸資（不含外資自營商）今天買超627.33億元，為歷史第4大單日買超；投信、自營商今天分別買超56.03億元和153.49億元。

3大權值股今天股價全部收紅，權值雙雄台積電、台達電今天分別大漲65元及80元，攻上1965元及1385元歷史新天價，成為今天台股狂飆的最大功臣。

台積電今天終場大漲3.42%，收1965元，貢獻台股漲點約540點；台達電今天漲幅6.13%，收全日最高價1385元，貢獻台股漲點約68點；鴻海今天上漲3.5元或1.53%，收232元。

高價千金股方面，股王信驊今天震盪收平盤9755元；竑騰終場攻上漲停1005元，台股今天創下「34千金」新紀錄。觀察竹陞、漢唐、華城、高力、旭隼收盤價皆在900元以上，預期台股千金股陣容不排除可望進一步壯大。

AI效應外溢下，具缺貨漲價題材的PCB族群今天股價漲勢凶猛，南電、景碩、欣興、華通、燿華、榮科、泰鼎-KY等今天收盤股價都攻上漲停板。

被動元件族群同樣表現強勁，國巨大漲19.5元或6.93%，收301元，飛越300元大關；華新科亮燈漲停攻上149元。（編輯：張良知）1150224",2026-02-24 15:22,中央社
台股大漲927點收34700點連4日創高 台積電收1965元續寫天價,"（中央社記者曾仁凱台北24日電）台股今天在台積電、台達電等權值股領軍下，開高走高，盤中大漲逾千點，最高衝上34786.42點。集中市場指數終場大漲927.56點，收在34700.82點，盤中與收盤指數雙創歷史新高，成交值新台幣8370.67億元。

台股今天盤漲點創下歷史次高，僅次於2025年4月10日。從農曆年前到年後，集中市場指數已連續4個交易日打破歷史新高紀錄。

3大權值股全部收紅，台積電終場大漲65元或3.42%，收在1965元，續創新天價，台達電上漲80元或6.13%，收1385元，同樣改寫新高；鴻海上漲3.5元或1.53%，收232元。（編輯：張均懋）1150224",2026-02-24 13:45,中央社
台美關稅協議 調查：48%民眾認對GDP與股市影響正面,"（中央社記者蘇思云台北24日電）國泰金發布2月國民經濟信心調查結果，針對2026台美關稅協議對台灣國內生產毛額（GDP）與股市影響，調查顯示，48%民眾認為關稅協議對GDP與股市皆有正面影響；其次13%預期對GDP有負面影響，但對股市正面；另13%認為對GDP與股市皆有負面影響。

國泰金今天發布2月國民經濟信心調查結果，時事題詢問2026台美關稅協議對台灣GDP與股市影響的預期。對台股指數影響大小，調查顯示，3成民眾認為有部分推升效果，介於500到1000點，其次27%認為有小幅推升效果，介於0到500點。

至於目前協議對台灣最可能產生的影響，調查顯示，41%民眾認為有助提升半導體產業國際競爭力，另16%民眾認為有助提升傳統產業國際競爭力，但有19%民眾擔憂造成部分產業外移及就業機會變少。

調查指出，民眾景氣展望樂觀指數與消費意願回升，包括大額消費意願指數上升至14.2，耐久財消費意願指數回升至負7.6。

調查顯示，市場對AI前景樂觀看待，且台積電財報及展望大幅優於預期，加上台灣對等關稅下降至15%，台股1月明顯走揚，但波動加大。調查顯示，民眾對台股樂觀指數下降至31.5，風險偏好指數上升至25.4，顯示股市大漲後，民眾看法轉趨謹慎。

透過 Google News 追蹤中央社

總體經濟部分，調查顯示，民眾對2026年經濟成長率的平均預期值為3.16%、2026年平均通膨預期值為2.19%，整體來看，61%預期今年經濟成長率高於3%，54%預期通膨高於2%。

國泰金2月國民經濟信心調查於今年2月1日至7日進行，針對國泰人壽官方網站會員及國泰世華銀行客戶發出電子郵件問卷，並回收共1萬4322份有效填答問卷。（編輯：林家嫻）1150224",2026-02-24 09:15,中央社
避違規貨車成植物人 台積電工程師獲賠4480萬元,"（中央社記者郭宣彣新竹縣24日電）竹縣張姓貨車司機違規跨越雙黃線，致台積電施姓工程師騎機車閃避不及撞上，重傷成植物人；民事部分，施男家屬求償9088萬元，新竹地院判決張男連帶雇主賠償共4480萬元。

新竹地方法院11日民事判決書指出，張男受僱駕駛大貨車載運活雞，在2020年7月6日晚間約7時半許，開車行經新竹縣寶山鄉雙豐路時，貿然左迴轉跨越分向限制線，斜穿車道駛往對向路外。

判決書表示，當時施姓工程師騎機車閃避不及而撞上，人車倒地，頭顱顏面多處骨折，經過手術後癱瘓臥床、意識不清，呈現植物人狀態，需依靠專人照料。

判決書指出，後續施姓工程師的身體狀況，要臥床且仰賴氣切管、鼻胃管等設備以維持生命，而張男對於被害人及其家屬造成的損害、痛苦及經濟負擔均甚鉅，其過失行為後果極為嚴重。

對於施男家屬求償9088萬元，法官審理，施男所受損害，包括醫療費新台幣120萬元、看護費846萬元、工作損失費3074萬元、精神慰撫金200萬元，以及加上增加生活必要費用與賠償家屬等項目，張男與雇主需連帶賠償施男與家屬共4480萬元。可上訴。

刑事部分，新竹地院一審依過失致重傷罪，且自首減刑後，判刑7個月，經檢察官上訴，高等法院認為不符合罪刑相當原則，撤銷原判，改判9個月定讞。（編輯：張銘坤）1150224",2026-02-24 12:23,中央社
台積電創1940元新天價　市值達50.3兆元新高,"台股
證券
台積電創1940元新天價　市值達50.3兆元新高
2026/2/24 10:07
台股示意圖。（中央社檔案照片）
（中央社記者鍾榮峰台北24日電）晶圓代工龍頭台積電股價今天早盤衝上新天價1940元，漲40元，市值大增新台幣1.03兆元至50.3兆元，續創新高，貢獻加權指數約320點。
台積電美國存託憑證（ADR）拉尾盤小跌0.13%，收370.04美元，相較美股4大指數走跌，表現穩健。
台積電受惠人工智慧（AI）對先進製程及先進封裝需求強勁，1月營收創下歷史新高，達到4012.55億元，台積電預期，今年營運可望持續強勁成長，美元營收將成長接近30%。
台積電在1月法人說明會中指出，AI市場近期發展情勢非常正向，2025年AI加速器營收比重達17%至19%。（編輯：張均懋）1150224
台股
外資寫史上第4大買超　三大法人同步加碼836億元
2026/02/24 17:02
台股大漲927點收34700點連4日創高　台積電收1965元續寫天價
2026/02/24 13:45
台積電領軍　台股大漲近900點再創盤中指數新高
2026/02/24 10:57
台積電創1940元新天價　市值達50.3兆元新高
2026/02/24 10:07
不畏美股重跌　台股早盤開高上漲逾400點
2026/02/24 09:25
台股開盤漲247.45點
2026/02/24 09:05
不畏美股重跌　台股早盤開高上漲逾400點",2026-02-24 10:07,中央社
不畏美股重跌 台股早盤開高上漲逾400點,"（中央社記者曾仁凱台北24日電）不畏美國道瓊工業指數昨晚重跌821.91點，台股今天開高，早盤上漲逾400點，站回34000點之上。至9時20分，台股加權指數上漲404點至34177點；代表中小型股票的上櫃指數也同步開高。

3大權值股全部開高，台積電早盤最多上漲25元至1925元，台達電最多漲50元至1355元，續創新天價；鴻海漲1.5元至230元。

法人分析，台股接連大漲創高後，面對關稅新變數，以及美股回檔，短線恐面臨高檔震盪壓力，惟AI資本支出持續擴大，台灣科技供應鏈為主要受惠者，台股中長多格局不變。（編輯：張均懋）1150224",2026-02-24 09:25,中央社
美關稅不確定性再起 法人看台股短線高檔震盪,"（中央社記者曾仁凱台北24日電）美國關稅不確定性再起，週一美股全面收黑。台股23日金馬年開紅盤指數再度創高，但尾盤漲幅收斂，法人看台股接連大漲後，短線恐面臨高檔震盪，惟AI資本支出持續擴大，台灣科技供應鏈為主要受惠者，台股中長多格局不變。

投資人擔憂美國關稅不確定性，週一華爾街股市主要指數全部收低，道瓊工業指數重跌821.91點或1.66%，收48804.06點。標普500指數下挫71.76點或1.04%，收6837.75點。

以科技股為主的那斯達克指數挫跌258.80點或1.13%，收22627.27點。費城半導體指數下滑46.96點或0.57%，收8213.46點。

個股方面，AI可能顛覆傳統軟體等許多產業，憂慮持續擴大，科技巨擘IBM週一股價暴跌33.81美元或13.15%，收223.35美元；AI晶片股逆勢抗跌，輝達（NVIDIA）上漲1.73美元或0.91%，收在191.55美元；記憶體模組廠Sandisk漲16.52美元或2.54%，收666.49美元；台積電ADR小跌0.5美元或0.13%，收370.04美元。

華南投顧董事長呂仁傑分析，美國最高法院裁定對等關稅違法後，美國總統川普隨即援引貿易法第122條款，對全球加徵15%關稅，藉此爭取緩衝期啟動301與232條款調查，關稅戰將轉向特定產業攻防。台灣已獲232條款最惠國待遇，預計對台衝擊有限。

透過 Google News 追蹤中央社

23日台股金馬年新春開紅盤，加權指數盤中觸歷史新高34212.38點，但尾盤漲幅收斂，收33773.26點，仍創收盤歷史新高。呂仁傑提醒，投資人掌握紅包行情的同時，仍得留意關稅變局帶來的市場波動。

呂仁傑指出，接下來台股觀察重點，包括3月輝達（NVIDIA）GTC大會與MWC（世界行動通訊大會）將登場，有機會帶動HVDC（高壓直流）、矽光子、低軌衛星等相關族群。另外美國4大CSP（雲端服務供應商）已提出今年預計投入約6600億美元的資本支出，主要用在AI基建，有望照亮台灣AI供應鏈。（編輯：林家嫻）1150224",2026-02-24 08:34,中央社
早安世界》賴總統願赴立院國情報告　韓國瑜：將採統問統答,"早安世界
生活
早安世界》賴總統願赴立院國情報告　韓國瑜：將採統問統答
2026/2/24 07:55
總統賴清德（左）23日與立法院長韓國瑜（右）等五院院長茶敘，致贈「總統府特製版棗紅色Taiwan帽T」，象徵國家在新的一年大展鴻圖、鴻運當頭。（總統府提供）
今晨最新
毒梟歐塞奎拉遭擊斃後　墨西哥國家衛隊至少25人遇襲亡
關稅不確定性引憂　美股收低道瓊指數跌逾800點
巴拿馬公告長和經營權合約無效　海事局接管港口
賴總統願赴立院國情報告　韓國瑜：將採統問統答
總統賴清德23日與五院院長茶敘，立法院長韓國瑜會後表示，當前立法院有很多法律案、預算案受關切，特別是總預算案、軍購特別預算案，他邀請賴總統親自到立院說明，「賴總統欣然接受」。韓國瑜指出，報告當天採取「統問統答」方式，這是基本禮遇，立院一定會特別重視。
總統府
發言人郭雅慧表示，茶敘氣氛和樂；總統除了當面感謝韓國瑜的邀請，也再度表達在合乎憲政程序下，欣然前往立院做國情報告。（
看完整報導
）
美國海關宣布24日起停徵川普對等關稅　未提退稅資訊
美國聯邦最高法院20日裁定總統川普無權以「國際緊急經濟權力法」實施全球性關稅。美國海關與邊境保護局23日表示，美東時間24日凌晨12時1分（台北時間24日下午1時1分）起停止徵收此對等關稅；但這不影響川普加徵的其他關稅，包括依據232條款國家安全法規，及針對不公平貿易行為的301條款所課徵的關稅。行政院長
卓榮泰
表示，21日已為此開7小時的會議，現階段仍在理解判決後的新局勢，並與美方溝通；將爭取不改變台美已經簽署的MOU以及獲取的232最惠國待遇，也會在適當時間向民眾說明。（
看完整報導
）
國安局全數解密戒嚴時期政治檔案移交檔案局  5月開放查閱
為落實轉型正義與政治檔案開放，國安局歷經1年4個月自主清查後，已將戒嚴時期政治檔案全數解密，將實體檔案與電子影像檔移交行政院國家發展委員會轄下的檔案管理局。這次解密檔案內容涵蓋戒嚴時期保防安全工作制度、情報機關偵保防業務資料、反動文化出版品與黑函調查等。檔案局表示，已收到共計5萬1133件的政治檔案，將加快後續作業，預計今年5月於國家檔案資訊網開放目錄，民眾可查找目錄再申請閱讀。（
看完整報導
）
梅爾茨訪中前細膩準備台海議題　諮詢台灣女婿施益堅
德國總理梅爾茨24日將訪問中國，訪中前夕總理府召開機密晚餐會，邀集多位中國問題專家閉門討論，包括「台灣女婿」德國漢學家、作家施益堅。一名與會人士表示，梅爾茨希望了解如何與習近平建立有效溝通，數月前就開始閱讀施益堅的作品「狹窄的水域，暗潮洶湧─關於台灣海峽的衝突」；這本書從歷史、地緣政治與身分認同，以及台灣如何因應威脅等面向分析兩岸關係，被視為德語世界理解台海議題的重要著作。施益堅為德國知名漢學家，過去曾於中國、日本、台灣等地學術機構工作，身為深耕台灣與中國研究的專家的他，成為德國研擬對中方針不可或缺的重要窗口。（
看完整報導
）
冬季風暴襲美國東北　5000多航班取消、紐約市停課
冬季風暴席捲美國東北部地區，紐約部分地區降雪量恐達約71公分，所有公立學校放雪假，校園關閉且不進行遠距教學。除紐約州外，紐澤西州、康乃狄克州和麻薩諸塞州州長也都發布
緊急狀態命令
，禁止民眾非必要出行。根據航班追蹤網站資料，22日有5000多個航班取消。航空市場分析公司指出，24日航班取消數量也正在增加，尤其是在美國東北部幾座主要機場。（
看完整報導
）
川普揚言發動有限軍事打擊　伊朗：將視為侵略行徑予以回應
美國總統川普近日表示，若伊朗不放棄核計畫，他將在未來幾個月考慮發動規模更大的攻勢，目的是推翻該國領導階層。
伊朗
23日表示，任何國家對其進行的任何攻擊，包括有限打擊，都會被視為「侵略行徑」，伊朗將予以回應。伊朗上個月的反政府示威造成數千人罹難，其半官方的法斯通訊社指出，有學生再度舉行支持及反對政府的
集會
，悼念近期抗議活動中罹難的人士；德黑蘭至少3所大學出現此情況，部分學生高喊「反體制」口號。（
看完整報導
）
228連假幾乎全台有雨　高山有望追雪
中央氣象署指出，未來一週雖有2波東北季風增強影響，但冷空氣不強，24日各地低溫約攝氏18至20度，台南以北高溫約26至29度，高屏地區29至31度；25、26日中部以北、宜花地區低溫約17至20度。氣象署表示，228連假期間，27、28日是未來一週降雨範圍最廣的2天。27日鋒面通過及東北季風增強，若溫度及水氣能配合，3500公尺以上高山可能有零星降雪的機會，28日受東北季風影響，中部以北有短暫陣雨。（
看完整報導
）
假日輕急症中心初一到初三天天破千人次　228連假續上陣
健保署統計，假日輕急症中心（UCC）春節連假期間開診7天總看診5629人次，初一到初三每天突破1000人次。健保署主任秘書劉林義表示，UCC將在228連假持續提供服務，開診時間為2月28日及3月1日，2月27日不開診，有輕症就醫需求的民眾可多加利用。（
看完整報導
）
龍仔大聯盟春訓左手肘痠痛　27日加入台灣隊訓練計畫暫未變
入選世界棒球經典賽台灣隊、效力美國職棒芝加哥小熊隊的混血好手「龍仔」龍，在大聯盟春訓意外受傷。小熊總教練康索表示，目前暫時停止龍的任何訓練，可能需要休息2至3天，預計24日由醫生檢查左手肘扭傷狀況。龍原本計劃於27日前往台北大巨蛋加入台灣隊訓練，目前這個返台行程暫未更動，仍有望提前來台備戰。（
看完整報導
）
美國台積寶寶誕生逾300名　台灣社群隨產業布局擴大
台積電赴亞利桑那州設廠，帶動台灣人才進駐。駐洛杉磯台北經濟文化辦事處處長紀欽耀表示，自台積電赴美設廠以來，台美雙邊貿易合作更加緊密；辦事處不僅服務南加州40萬僑胞，亞利桑那州也是重要轄區，目前已有超過300名「台積寶寶」在美國出生，需要到辦事處驗證出生證明、辦理台灣護照。紀欽耀指出，台積電計畫在美國投資1650億美元，是美國有史以來規模最大的單一外國投資，也帶動上下游廠商進駐，可望逐漸形成產業聚落，朝向科技園區發展。（
看完整報導
）
Podcast》25年收藏400張老掛圖　插畫家太陽臉推新書
曾九度入圍美國插畫獎的知名插畫家太陽臉，近期成立小花出版社，推出新書「台灣老掛圖」，收錄超過400幅民國五、六十年代的教學掛圖 。太陽臉是一位資深「古早物」收藏家，他在本集節目中將分享長達二十五年的收藏歷程，從自然課的動植物解剖，到生活與倫理課中「奇怪的透視」與刻板印象 。（
收聽Podcast
）
以下平台上午8時同時發布早安世界，給你最精華的新聞摘要！
電子報
、
Facebook
、
Instagram限時動態
、
YouTube
早安世界
早安世界》賴總統願赴立院國情報告　韓國瑜：將採統問統答
2026/02/24 07:55
早安世界》好天氣迎開工各地多雲到晴　24日起2波鋒面接力
2026/02/23 07:42
早安世界》美關稅政策轉彎改採新法源　政院連夜備戰確保台灣相對優勢
2026/02/22 07:46
早安世界》好天氣迎開工各地多雲到晴　24日起2波鋒面接力",2026-02-24 07:55,中央社
林昶佐再登芬蘭大報 談台芬經貿和民主韌性,"（中央社記者巫祈麟赫爾辛基24日專電）駐芬蘭代表林昶佐日前受邀赴土爾庫市（Turku）演講，接受芬蘭3大報之一「農村未來報」專訪，18日及23日各以半版篇幅刊出紙本專訪，網路版另有3篇，為歷年來亞洲國家外交官在該報獲得最高規格的深度報導。

林昶佐繼登上「赫爾辛基日報」（Helsingin Sanomat）、「中芬蘭報」（Keskisuomalainen）及「晚報」（Iltalehti）後，再度躍上芬蘭主流媒體版面。「農村未來報」（Maaseudun Tulevaisuus）發行量達16萬份，是芬蘭產業政策與經貿議題的指標性媒體。

林昶佐在專訪中強調，台灣不以苟活求生為目標，而是要成為民主夥伴的可靠後盾；台灣的半導體產業更在全球供應鏈中扮演舉足輕重的關鍵地位。

報導中更深入分析，台芬經貿關係正顯著成長，2025年雙邊貿易額約達13億5000萬歐元（約新台幣500億元），較前一年成長近3倍；同年赴芬台灣旅客突破5萬3000人次，年增幅高達172%。台灣去年經濟成長率達8.6%，為芬蘭第5大亞洲貿易夥伴。

在台芬雙邊合作上，林昶佐點名量子科技為最具潛力的發展方向，並特別提及芬蘭量子電腦公司IQM。他也提及食品產業的合作空間，芬蘭出口至台灣的商品已涵蓋牛奶、麵粉及酒類；台灣高齡化社會對優質食品與乳製品需求殷切，芬蘭產品在台灣市場仍有龐大潛力。

台灣在全球半導體供應鏈的關鍵地位，也是這次訪談的核心議題。林昶佐指出，台灣是全球最先進晶片的主要生產地，歐美經濟體及軍事裝備高度仰賴台積電的晶片；晶片出口占大宗，既是台灣經濟命脈，也牽動全球科技產業走向。

他強調，台灣的戰略重要性並非始於半導體，早在晶片技術興起之前，台灣便是東亞貿易樞紐，也是全球關鍵供應鏈的核心節點。

記者多加著墨的是林昶佐的另一重身分：台灣重金屬樂團閃靈的主唱兼創團成員。樂團被媒體形容「亞洲黑色安息日」（Black Sabbath），曾與芬蘭樂團Amorphis、Nightwish及Korpiklaani同台演出，在北歐樂壇建立深厚淵源。

透過 Google News 追蹤中央社

林昶佐在專訪中談及台灣長期在中國軍事、認知與資訊戰的多重壓力下，社會仍展現堅毅的民主韌性。他直言，台灣社會早已習慣地緣政治的高度動盪，「我們學會不輕易恐慌」。他強調，台灣不求苟且求生，而是要成為民主夥伴的可靠後盾，並以立法院審議援助烏克蘭預算為例，說明台灣願與理念相近國家共同維護世界和平與安全。

他在回答記者提問時指出，經貿連結能否成為持久和平與繁榮的基礎，難以預測，「但我相信，印太地區的和平與穩定，對台灣、對中國，乃至對整個世界經濟都有利」。（編輯：盧映孜）1150224",2026-02-24 05:22,中央社
「造山者」作者赴新加坡談創作 駐星代表：晶片外交,"（中央社台北23日電）台灣半導體發展史紀錄片「造山者」製片人蔣顯斌造訪新加坡，出席台大校友會成立大會。駐新加坡代表童振源表示，他所撰寫的新書「Taiwan at the Core」與「造山者」為「晶片外交」注入雙重動能；在全球科技與地緣政治交會下，維持台海和平穩定、強化供應鏈韌性、讓創新持續發生，是台灣對國際社會的承諾。

童振源今天告訴中央社，在地緣政治與科技競逐交織的時代，晶片已成為各國角力的戰略高地。他昨天應邀出席新加坡台灣大學校友會成立大會，分享新書「Taiwan at the Core: Strategic Partner in the Global Semiconductor Landscape and Realignment」，同場，台灣半導體發展史紀錄片「造山者」製片蔣顯斌亦講述創作歷程。一本書與一部影片，在南洋交會，為「晶片外交」注入雙重動能。

童振源表示，Taiwan at the Core的核心論點十分清晰，台灣位居全球半導體產業鏈的關鍵樞紐。這個「核心」並非孤立的中心，而是串聯各方、維繫體系穩定運作的關鍵節點，是高度專業分工架構中最具信任基礎的一環；更值得關注的是全球布局的節奏與結構。

台積電的國際擴張始終以台灣為核心，最先進製程、核心研發與最大規模產能仍集中於本土。即便對美投資持續推進，經濟部預估2030年台積電約85%產能仍在台灣，至2036年亦約有80%留在本土。此一架構，一方面回應國際社會對供應鏈韌性的高度關注，另一方面也確保關鍵技術、研發動能與人才生態系持續深耕台灣。

他指出，「造山者」以影像回望台灣半導體產業半世紀的艱辛與榮光。目前影片已在海外安排至少20場放映，足跡遍及北美與歐洲，讓更多國際觀眾理解台灣科技發展的歷程與精神。今年亦將於新加坡放映，駐星代表處將協助推廣，讓新加坡社會更深入認識台灣半導體崛起背後的人文故事。

童振源表示，書與電影形成自然互補。前者以數據、政策與世界對話，後者以影像與情感觸動人心。在全球科技與地緣政治交會的當下，維持台海和平穩定、強化供應鏈韌性、讓創新持續發生，是台灣對國際社會的承諾。當晶片成為全球經濟的神經元，台灣願意成為穩定而可靠的中樞；而造山的工程，也將持續邁向新的高峰。（編輯：陳承功）1150223",2026-02-23 15:56,中央社
聖暉獲矽品6.59億廠務工程 帆宣取得力成5.99億訂單,"（中央社記者張建中新竹23日電）半導體封測廠積極擴產，無塵室廠聖暉和高科技設備材料廠帆宣營運受惠，分別接獲矽品及力成訂單，金額各約新台幣6.59億元及5.99億元。

人工智慧（AI）對半導體先進製程及先進封裝需求強勁，帶動晶圓代工龍頭廠台積電及封測廠矽品、力成等積極擴產。

日月光投控今天代子公司矽品公告，自今年1月26日至2月23日取得聖暉廠務工程，總金額6.59億元，主要供生產及營運用。

透過 Google News 追蹤中央社

力成公告，自2025年2月25日至2026年2月23日向帆宣訂購一批先進封裝設備及其零配件，總金額5.99億元，主要供營運生產使用。

帆宣指出，鍵合（Bonder）及解鍵合（Debonder）是CoWoS等先進封裝關鍵的設備，是帆宣廠務系統業務之外，營運一大動能。（編輯：張良知）1150223",2026-02-23 17:21,中央社
台股馬年開紅盤爆量創高 上市櫃成交值破兆元,"（中央社記者鍾榮峰台北23日電）台股今天農曆馬年開紅盤，終場上漲167.55點，收33773.26點，再創收盤歷史新高。根據晚間最新資料，台股集中市場今天成交值新台幣9499.92億元，創史上第2大量，櫃買市場成交值1864.71億元，上市櫃合計放量約1.13兆元。

根據台灣證券交易所統計，1月29日集中市場成交值達9596.52億元創史上最大量，今天達9499.92億元，為歷史次高。

證交所董事長林修銘今天表示，金蛇年封關前，台股（含上市櫃公司）日均成交值來到9496億元歷史高位，期間不僅有10個交易日單日成交值突破兆元大關，1月29日單日成交值逾1.19兆元，刷新台股歷史紀錄。

透過 Google News 追蹤中央社

兆豐投顧研究部副總經理黃國偉分析，台股今天延續農曆蛇年封關前走勢，集中市場成交值放量超過9000億元，外資持續加碼台股，主要是台灣經濟基本面強勁，記憶體族群今天表現強勢，金融指數跟著創新高，電子零組件類股也表現亮眼，代表漲勢擴散，不集中侷限台積電等少數電子權值股。

期貨法人分析，台股今天創高後留長上影線439.12點，市場偏向短線獲利了結落袋為安，並不是轉空跡象，部分權值股換手調節，並非基本面轉弱，台股馬年開紅盤量能放大，代表資金仍在場內，整體籌碼換手分配。（編輯：楊蘭軒）1150223",2026-02-23 19:13,中央社
金馬年股匯開紅盤 新台幣升破31.5元關卡收31.462元,"（中央社記者潘姿羽台北23日電）金馬年股匯市開紅盤，台股氣勢如虹，盤中、收盤再創新高紀錄，新台幣兌美元也升破31.5元關卡，今天收盤收31.462元，升值5.6分，台北及元太外匯市場總成交金額22.19億美元。

農曆春節連假期間，美國最高法院推翻總統川普關稅，川普最新發文則宣布將把全球關稅提高至15%，外界緊盯關稅不確定性是否影響金融市場。

股匯市今天開紅盤，無畏關稅陰霾，繳出亮麗成績，台股盤中觸歷史新高34212.38點，大漲606.67點，但因適逢台指期結算日，尾盤台積電翻黑、指數漲勢收斂，終場加權指數收33773.26點，上漲167.55點，未站穩34000點大關，仍創收盤歷史新高。

匯市方面，新台幣兌美元今天開盤價為31.5元，上午偏向平盤整理，午後啟動升勢，最高觸及31.417元，終場收在31.462元，順利突破31.5關卡。

外匯交易員直言，美國關稅政策不確定性升溫，但從股匯市表現看來，市場並未悲觀解讀，外資今天買超台股，午後在匯市也有明顯匯入，「新台幣跟著股市一起走升」。

外匯交易員表示，春節期間國際局勢動盪，除了川普關稅被駁回，還有美國考慮對伊朗發動軍事行動，但回到國內金融市場，表現相當不錯，顯見AI仍是主要議題；如果台股繼續創高，AI龍頭輝達（Nvidia）本週公布的財報報喜，外資可望繼續匯入，上演股匯雙漲的戲碼。

農曆春節連假才剛結束，本週又有228和平紀念日補假。外匯交易員認為，本週新台幣應該延續緩升格局，在31.5元上下盤整，交易區間落在31.4至31.650元，但仍須留意國際局勢反轉，是否會出現外資變臉匯出的情況。（編輯：楊凱翔）1150223",2026-02-23 18:10,中央社
